Sample	F1E	F2A	F2D	F2E	F3E	N1B	N1C	N1D	N1E	N2A	N2B	N2D	N3A	N3C	N3E
commons	Gandhi	Turing	Turing	Turing	Hopper	Carver	Carver	Carver	Carver	Newton	Newton	Newton	Galileo	Galileo	Galileo
Bacteria|Proteobacteria|Betaproteobacteria|Unclassified Betaproteobacteria|Unclassified Betaproteobacteria|Unclassified Betaproteobacteria|Unclassified Betaproteobacteria	0.00149402390438247	0.00272108843537415	0	0	0	0	0	0.000693928128872367	0.0022271714922049	0.00352526439482961	0.000497326868084048	0	0.00275023984649824	0.00139159476760367	0.00672229949003245
Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Unclassified  Neisseria	0	0	0.00580954786562263	0.0063341250989707	0	0.000732869182850861	0	0.210161090458488	0	0.0072855464159812	0.00217580504786771	0.00381279191688114	0.000959385992964503	0	0
Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Unclassified Neisseriaceae|Unclassified Neisseriaceae	0	0	0.0090932053548876	0	0	0	0	0.0210656753407683	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Unclassified Burkholderiales|Unclassified Burkholderiales|Unclassified Burkholderiales	0.00199203187250996	0	0.00277847941399343	0	0.00290023201856148	0	0.004828797190518	0.0336555142503098	0	0	0.000559492726594554	0	0	0	0
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Unclassified Oxalobacteraceae|Unclassified Oxalobacteraceae	0.0104581673306773	0.00332577475434618	0.00328365748926497	0.00989707046714173	0.0182714617169374	0.0183217295712715	0.00746268656716418	0.00574969021065675	0.0106586064269806	0.027732079905993	0.0112520203904016	0.00800686302545039	0.0291013751199233	0.0130809908154745	0.0111265646731572
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia|Unclassified  Massilia	0.0130727091633466	0	0	0	0	0.00329791132282887	0	0.00272614622057001	0.00206808781419026	0.00540540540540541	0.00391644908616188	0.00428939090649128	0.0168212344099776	0	0
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia|Massilia aurea	0.00311254980079681	0	0	0.00475059382422803	0	0	0	0	0	0	0	0.00324087312934897	0.00377358490566038	0	0.0136764024107557
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Bordetella|Bordetella ansorpii	0	0	0	0	0	0	0	0.000892193308550186	0	0	0	0	0.000639590661976335	0.00055663790704147	0
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Unclassified Alcaligenaceae|Unclassified Alcaligenaceae	0	0	0	0	0	0	0	0	0	0	0.00062165858510506	0.00257363454389477	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Unclassified Pseudomonadaceae|Unclassified Pseudomonadaceae	0	0	0	0.0237529691211401	0.00174013921113689	0.00439721509710517	0	0.00178438661710037	0	0.0101057579318449	0	0.0013344771709084	0.00524464342820595	0	0.00162262401483542
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Unclassified  Pseudomonas	0.0247758964143426	0.00740740740740741	0	0.0463182897862233	0	0	0.00175592625109745	0.00297397769516729	0.0108176901049952	0.0159811985898942	0.0215715529031456	0.013440091507006	0.013431403901503	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas aeruginosa	0.00311254980079681	0	0	0	0	0.00329791132282887	0	0	0	0	0.0113141862489121	0.00257363454389477	0.00102334505916214	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Pseudomonas|Pseudomonas syringae	0.0186752988047809	0.00846560846560847	0.011871684768881	0.00870942201108472	0.0249419953596288	0.0373763283253939	0.0254609306409131	0.0203717472118959	0.0439070951320395	0.0190364277320799	0.0398483153052344	0.0393670765417977	0.00582027502398465	0.0236571110492625	0.0581826611033843
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas pohangensis	0.00174302788844622	0	0	0.0110847189231987	0.0095707656612529	0.0047636496885306	0	0.00128872366790582	0	0.0112808460634548	0.00248663434042024	0	0.00537256156060122	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Actinobacillus|Actinobacillus delphinicola	0	0	0	0.00435471100554236	0.00464037122969838	0	0.0100965759438104	0.0241387856257745	0	0.0141010575793184	0.0072112395872187	0	0	0.00111327581408294	0.00579508576726936
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Pantoea|Unclassified  Pantoea	0.00211653386454183	0	0	0	0.00551044083526682	0	0	0.000644361833952912	0.00699968183264397	0.0220916568742656	0	0.000857878181298256	0.00498880716341541	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Alkanindiges|Alkanindiges illinoisensis	0.18949203187251	0.0647014361300076	0.0467289719626168	0.0855106888361045	0.199245939675174	0.24294613411506	0.20017559262511	0.0951672862453532	0.276169265033408	0.151116333725029	0.168593808280492	0.312553617386331	0.021298369043812	0.0890620651266351	0.421418636995828
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Enhydrobacter|Enhydrobacter aerosaccus	0.00174302788844622	0	0.00656731497852993	0.00395882818685669	0.00493039443155452	0	0	0	0.00540884505249761	0.00846063454759107	0.00553276140743504	0.00428939090649128	0.00415733930284618	0.0072362927915391	0.00834492350486787
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Psychrobacter|Psychrobacter arenosus	0	0	0	0	0	0	0.00921861281826163	0.000941759603469641	0	0	0.00329479050105682	0.00781622342960633	0.00313399424368404	0.00111327581408294	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Unclassified Acetobacteraceae|Unclassified Acetobacteraceae	0.0180527888446215	0.00332577475434618	0.0030310684516292	0.00593824228028504	0.0089907192575406	0.0117259069256138	0	0.00798017348203222	0.010022271714922	0.0063454759106933	0.00578142484147706	0.00305023353350491	0.0139430764310841	0.00612301697745616	0.00672229949003245
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Granulibacter|Granulibacter bethesdensis	0	0	0	0	0	0	0	0.000198265179677819	0	0	0	0.00152511676675245	0.000575631595778702	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Unclassified Rhodospirillales|Unclassified Rhodospirillales|Unclassified Rhodospirillales	0	0	0	0.00197941409342835	0	0.0164895566141444	0	0.000594795539033457	0	0	0.000559492726594554	0	0.00390150303805564	0.00111327581408294	0.00579508576726936
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Roseomonas|Unclassified  Roseomonas	0.00261454183266932	0	0	0	0	0	0	0	0	0	0	0.000857878181298256	0.000447713463383435	0.00166991372112441	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Roseomonas|Roseomonas genomospecies	0	0	0	0	0	0	0	0	0	0	0.00130548302872063	0	0.000255836264790534	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Paracraurococcus|Paracraurococcus ruber	0.00161852589641434	0	0	0.00791765637371338	0	0	0	0	0	0	0.00062165858510506	0	0.0011512631915574	0	0
Bacteria|Proteobacteria|Unclassified Proteobacteria|Unclassified Proteobacteria|Unclassified Proteobacteria|Unclassified Proteobacteria|Unclassified Proteobacteria	0.0123256972111554	0.00105820105820106	0	0.00712589073634204	0	0.00146573836570172	0.00614574187884109	0.000148698884758364	0.00779510022271715	0.00117508813160987	0.0010568195946786	0.00505194928986751	0.0115765909817717	0.0108544391873087	0.0136764024107557
Bacteria|Proteobacteria|Alphaproteobacteria|Unclassified Alphaproteobacteria|Unclassified Alphaproteobacteria|Unclassified Alphaproteobacteria|Unclassified Alphaproteobacteria	0.0170567729083665	0.000755857898715042	0	0.00673000791765637	0.00174013921113689	0	0.00877963125548727	0	0.0089086859688196	0.00775558166862515	0.00348128807658834	0.0105804975693452	0.0191877198592901	0.0345115502365711	0.0222531293463143
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Unclassified Rhodospirillaceae|Unclassified Rhodospirillaceae	0.00610059760956175	0.00241874527588813	0.00126294518817883	0	0	0.00219860754855258	0.0114135206321334	0.00629491945477076	0.000477251034043907	0.00470035252643948	0.00565709312445605	0.00390811171480316	0.00946594179724976	0.0072362927915391	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Reyranella|Reyranella massiliensis	0.000871513944223108	0	0	0	0	0	0	0	0	0	0	0	0.000639590661976335	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Porphyrobacter|Porphyrobacter tepidarius	0	0	0.0090932053548876	0	0	0	0	0	0	0	0	0.00181107616051854	0	0.00222655162816588	0
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Novosphingobium|Unclassified  Novosphingobium	0	0	0	0	0	0.0113594723341883	0.00834064969271291	0.000793060718711276	0.00238625517021954	0.00305522914218566	0.00242446848190974	0.00305023353350491	0.00147105852254557	0.00306150848872808	0
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Novosphingobium|Novosphingobium resinovorum	0	0	0	0	0.00319025522041763	0	0	0.0015365551425031	0	0	0	0	0.00338983050847458	0	0.00973574408901252
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Unclassified Sphingomonadaceae|Unclassified Sphingomonadaceae	0.00585159362549801	0.00710506424792139	0.00783026016670877	0.0182106096595408	0	0.0131916452913155	0.0158033362598771	0.00371747211895911	0.011772192173083	0.00681551116333725	0.00136764888723113	0.00533790868363359	0.0149664214902462	0.0161424993042026	0.0157626332869726
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Novosphingobium|Novosphingobium naphthalenivorans	0	0	0	0	0	0	0	0.000842627013630731	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Unclassified Erythrobacteraceae|Unclassified Erythrobacteraceae	0.00186752988047809	0	0	0	0	0	0	0	0	0	0.000559492726594554	0	0.000959385992964503	0.00139159476760367	0
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Unclassified  Sphingomonas	0.00747011952191235	0.00513983371126228	0	0.0233570863024545	0.00522041763341067	0.0183217295712715	0	0.00421313506815366	0.010499522748966	0.0371327849588719	0.00503543453935099	0.00791154322752836	0.01675727534378	0.00445310325633176	0.00486787204450626
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas mali	0	0	0	0	0	0.00549651887138146	0	0.000396530359355638	0	0	0	0.00114383757506434	0	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingobium|Sphingobium estrogenivorans	0	0	0	0	0	0.00659582264565775	0.0118525021949078	0.00327137546468401	0.00540884505249761	0	0.00186497575531518	0.00371747211895911	0	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Novosphingobium|Novosphingobium nitrogenifigens	0	0	0	0	0	0	0	0	0.00127266942411709	0	0	0.00114383757506434	0	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Unclassified  Brevundimonas	0	0	0.0103561505430664	0	0.00174013921113689	0	0	0	0	0	0.00323262464254631	0	0.000959385992964503	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas staleyi	0.00373505976095618	0	0	0.00554235946159937	0	0	0	0	0.00206808781419026	0.00376028202115159	0	0.00667238585454199	0.000575631595778702	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Unclassified Caulobacteraceae|Unclassified Caulobacteraceae	0.00199203187250996	0	0	0	0	0	0	0	0	0.00258519388954172	0	0	0	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Caulobacter|Caulobacter vibrioides	0.00261454183266932	0.000755857898715042	0	0	0	0	0	0	0.00190900413617563	0.00587544065804935	0	0.0020017157563626	0.00236648544931244	0.00612301697745616	0.0127491886879926
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Arthrospira|Unclassified  Arthrospira	0	0	0	0	0.00145011600928074	0	0	0.000495662949194548	0.00493159401845371	0.00188014101057579	0.00062165858510506	0	0.00121522225775504	0.00111327581408294	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Unclassified Rhizobiales|Unclassified Rhizobiales|Unclassified Rhizobiales	0.0247758964143426	0.00801209372637944	0	0.00197941409342835	0.0095707656612529	0.00769512641993404	0	0.00465923172242875	0.0066815144766147	0.0373678025851939	0.00658958100211364	0.0176341626155753	0.0202110649184522	0.0242137489563039	0.014371812702828
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Unclassified Hyphomicrobiaceae|Unclassified Hyphomicrobiaceae	0.00410856573705179	0	0	0	0.000870069605568445	0.00109930377427629	0.00131694468832309	0.00114002478314746	0	0	0	0	0.00223856731691717	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Unclassified Rhodobacteraceae|Unclassified Rhodobacteraceae	0.0153137450199203	0.00665154950869237	0.00429401363980803	0.0209817893903405	0.00319025522041763	0	0	0.00123915737298637	0.0168628698695514	0.00517038777908343	0.0119358448340172	0.00676770565246402	0.00492484809721778	0.0055663790704147	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Unclassified Xanthobacteraceae|Unclassified Xanthobacteraceae	0.010707171314741	0.00377928949357521	0	0.00356294536817102	0.0110208816705336	0	0	0.000545229244114002	0	0	0.000745990302126072	0	0.00582027502398465	0.000834956860562204	0.00556328233657858
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Unclassified  Rhizobium	0.0113296812749004	0	0.00934579439252336	0	0.00609048723897912	0	0	0.00118959107806691	0.00636334712058543	0.027732079905993	0.0020514733308467	0.00305023353350491	0.00460505276622961	0.0072362927915391	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium multihospitium	0.00535358565737052	0	0	0	0.000870069605568445	0	0	0.000545229244114002	0	0	0	0	0.0017268947873361	0.0064013359309769	0.00649049605934168
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Xanthobacter|Xanthobacter flavus	0.00747011952191235	0	0	0	0	0	0	0	0.010022271714922	0	0.00279746363297277	0.00114383757506434	0.0108090821874001	0.0244920679098247	0.00602688919796013
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Ancylobacter|Unclassified  Ancylobacter	0	0	0	0	0	0	0	0	0	0	0.000372995151063036	0	0	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|Methylovirgula|Methylovirgula ligni	0	0	0	0	0	0	0	0	0	0	0	0	0.000511672529581068	0	0.00115901715345387
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|Unclassified Beijerinckiaceae|Unclassified Beijerinckiaceae	0	0.00287226001511716	0	0	0	0	0	0	0	0	0.00124331717021012	0	0.000831467860569236	0.00361814639576955	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Unclassified Phyllobacteriaceae|Unclassified Phyllobacteriaceae	0	0	0	0.00197941409342835	0	0	0	0	0	0	0	0	0.00140709945634794	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Afipia|Afipia massiliensis	0	0	0	0.00435471100554236	0	0	0	0	0.00159083678014636	0	0.00192714161382569	0	0.000767508794371602	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Unclassified Bradyrhizobiaceae|Unclassified Bradyrhizobiaceae	0.00423306772908367	0	0	0.0178147268408551	0	0.0128252106998901	0.00438981562774363	0.0047087980173482	0.0195672923958002	0.0112808460634548	0.0031082929255253	0.0109617767610333	0.021810041573393	0.0308934038408016	0.00764951321279555
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|Salinarimonas|Salinarimonas rosea	0	0	0	0	0	0	0	0	0	0.00775558166862515	0.00130548302872063	0.00371747211895911	0.000895426926766869	0	0.00394065832174316
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae|Unclassified Methylobacteriaceae|Unclassified Methylobacteriaceae	0.00448207171314741	0.00377928949357521	0.00505178075271533	0.0300870942201108	0.0353828306264501	0.00879443019421033	0.009657594381036	0.0107063197026022	0.0235443843461661	0.0150411280846063	0.0117493472584856	0.0270708226098561	0.0283978253917493	0.0205956025605344	0.0285118219749652
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Rhodomicrobium|Rhodomicrobium vannielii	0	0	0	0	0	0	0	0	0	0	0	0	0.00166293572113847	0.00139159476760367	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Oceanicella|Oceanicella actignis	0	0	0.0224804243495832	0	0	0	0	0	0	0	0.0020514733308467	0	0.00492484809721778	0.0100194823267465	0.0129809921186834
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Albimonas|Albimonas donghaensis	0	0	0.00934579439252336	0	0	0	0	0.000842627013630731	0	0	0.000435161009573542	0.0013344771709084	0.00338983050847458	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Paracoccus|Paracoccus kawasakiensis	0	0	0	0	0.00551044083526682	0	0	0.000892193308550186	0.00127266942411709	0	0	0.00524258888571156	0	0	0
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfuromonadales|Unclassified Desulfuromonadales|Unclassified Desulfuromonadales|Unclassified Desulfuromonadales	0	0	0	0	0.00754060324825986	0.00183217295712715	0	0	0	0	0	0	0.00159897665494084	0	0
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Cystobacteraceae|Unclassified Cystobacteraceae|Unclassified Cystobacteraceae	0	0.0036281179138322	0	0	0	0	0	0	0	0	0.000745990302126072	0	0	0	0
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Cystobacteraceae|Cystobacter|Cystobacter fuscus	0	0	0	0	0	0	0	0.001090458488228	0	0.0519388954171563	0	0	0	0	0
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Polyangiaceae|Unclassified Polyangiaceae|Unclassified Polyangiaceae	0	0	0	0	0	0.00329791132282887	0.004828797190518	0.000693928128872367	0.000477251034043907	0.00282021151586369	0.0010568195946786	0.00142979696883043	0.00108730412535977	0	0
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Polyangiaceae|Aetherobacter|Aetherobacter fasciculatus	0	0.0090702947845805	0	0	0	0	0	0	0	0	0	0.000762558383376227	0.00108730412535977	0	0
Bacteria|Proteobacteria|Deltaproteobacteria|Unclassified Deltaproteobacteria|Unclassified Deltaproteobacteria|Unclassified Deltaproteobacteria|Unclassified Deltaproteobacteria	0	0	0	0	0	0	0	0	0	0	0.000497326868084048	0.000285959393766085	0	0	0
Bacteria|Proteobacteria|Deltaproteobacteria|Bdellovibrionales|Bacteriovoracaceae|Peredibacter|Peredibacter starrii	0	0	0	0.00118764845605701	0	0	0	0.000793060718711276	0	0	0	0	0.000639590661976335	0	0.00278164116828929
Bacteria|[Thermi]|Deinococci|Unclassified Deinococci|Unclassified Deinococci|Unclassified Deinococci|Unclassified Deinococci	0	0	0	0	0	0	0.00131694468832309	0	0	0	0	0	0	0	0
Bacteria|[Thermi]|Deinococci|Deinococcales|Deinococcaceae|Unclassified Deinococcaceae|Unclassified Deinococcaceae	0	0	0.00176812326345037	0	0.00203016241299304	0	0.00307287093942054	0	0	0	0	0	0	0	0
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Unclassified Cytophagales|Unclassified Cytophagales|Unclassified Cytophagales	0.00373505976095618	0	0	0.00554235946159937	0.00406032482598608	0	0	0.00337050805452292	0.00111358574610245	0.00376028202115159	0.000808156160636578	0.00171575636259651	0.00492484809721778	0.00918452546618425	0.00788131664348632
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Unclassified Cyclobacteriaceae|Unclassified Cyclobacteriaceae	0.0192978087649402	0.00196523053665911	0	0.00752177355502771	0.0243619489559165	0.0142909490655918	0	0.0118463444857497	0.00699968183264397	0.00564042303172738	0.00447594181275643	0.00343151272519302	0.0177806204029421	0.0172557751182856	0.00162262401483542
Bacteria|Bacteroidetes|Unclassified Bacteroidetes|Unclassified Bacteroidetes|Unclassified Bacteroidetes|Unclassified Bacteroidetes|Unclassified Bacteroidetes	0.00311254980079681	0	0	0.00910530482977039	0.00406032482598608	0	0	0.00158612143742255	0.000954502068087814	0	0	0.00514726908778953	0.00166293572113847	0	0.00115901715345387
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Algoriphagus|Unclassified  Algoriphagus	0	0	0.0030310684516292	0	0	0	0	0	0	0.00141010575793184	0.00242446848190974	0	0.00179085385353374	0	0
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Siphonobacter|Siphonobacter aquaeclarae	0	0	0	0	0	0	0	0.000941759603469641	0	0	0	0	0	0	0
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Flammeovirgaceae|Marinoscillum|Unclassified  Marinoscillum	0	0	0	0.00237529691211401	0	0	0	0.000297397769516729	0	0	0	0	0	0	0
Bacteria|Bacteroidetes|[Saprospirae]|[Saprospirales]|Chitinophagaceae|Unclassified Chitinophagaceae|Unclassified Chitinophagaceae	0	0	0	0	0.000870069605568445	0	0	0.00114002478314746	0	0	0.0021136391893572	0.00400343151272519	0.00326191237607931	0	0.00509967547519703
Bacteria|Bacteroidetes|[Saprospirae]|[Saprospirales]|Chitinophagaceae|Trachelomonas|Trachelomonas volvocinopsis	0	0	0.00176812326345037	0	0	0	0	0	0.00111358574610245	0.0072855464159812	0.00167847817978366	0	0.000895426926766869	0	0
Bacteria|Bacteroidetes|[Saprospirae]|[Saprospirales]|Chitinophagaceae|Parasegitibacter|Parasegitibacter luojiensis	0	0	0	0.00197941409342835	0	0	0	0	0.00127266942411709	0	0	0	0	0	0
Bacteria|Bacteroidetes|[Saprospirae]|[Saprospirales]|Chitinophagaceae|Ferruginibacter|Ferruginibacter alkalilentus	0	0	0	0	0	0	0	0	0.000795418390073179	0.00188014101057579	0.0010568195946786	0	0	0	0
Bacteria|Bacteroidetes|[Saprospirae]|[Saprospirales]|Chitinophagaceae|Terrimonas|Terrimonas ferruginea	0.00199203187250996	0	0	0	0	0	0.00263388937664618	0	0.00206808781419026	0	0	0	0.00159897665494084	0	0
Bacteria|Bacteroidetes|[Saprospirae]|[Saprospirales]|Chitinophagaceae|Ferruginibacter|Unclassified  Ferruginibacter	0	0	0	0	0	0	0	0.00128872366790582	0.00159083678014636	0	0	0.00104851777714231	0	0.00222655162816588	0
Bacteria|Bacteroidetes|[Saprospirae]|[Saprospirales]|Chitinophagaceae|Ferruginibacter|Ferruginibacter lapsinanis	0	0	0	0	0	0	0	0.000842627013630731	0	0	0	0	0	0	0
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Marinilabiaceae|Cytophaga|Cytophaga xylanolytica	0	0	0	0	0	0	0	0	0	0	0.000870322019147084	0	0.000191877198592901	0	0
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter|Unclassified  Pedobacter	0.00448207171314741	0	0.0060621369032584	0	0	0	0	0	0	0.000705052878965922	0.00062165858510506	0.00104851777714231	0	0	0
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Unclassified Bacteroidales|Unclassified Bacteroidales|Unclassified Bacteroidales	0	0	0.0045466026774438	0	0	0	0	0	0	0	0	0	0.000383754397185801	0	0
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Unclassified Flavobacteriaceae|Unclassified Flavobacteriaceae	0.00423306772908367	0.00120937263794407	0.00353624652690073	0	0.00203016241299304	0	0	0.00480793060718711	0	0.0145710928319624	0.00167847817978366	0	0.00684362008314679	0.00695797383801837	0.00139082058414465
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Aquimarina|Unclassified  Aquimarina	0	0	0	0	0	0	0	0	0	0	0	0	0.000703549728173969	0	0.00579508576726936
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|[Weeksellaceae]|Bergeyella|Bergeyella zoohelcum	0	0	0.00783026016670877	0	0	0	0	0.020272614622057	0	0	0	0	0	0	0
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Unclassified Flavobacteriales|Unclassified Flavobacteriales|Unclassified Flavobacteriales	0.0013695219123506	0	0	0	0	0	0	0	0	0	0.000497326868084048	0	0	0	0.000695410292072323
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|[Weeksellaceae]|Unclassified [Weeksellaceae]|Unclassified [Weeksellaceae]	0	0	0	0	0.00145011600928074	0	0	0	0	0	0	0	0.00102334505916214	0	0
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter|Pedobacter oryzae	0	0	0	0	0	0	0	0.00138785625774473	0	0.00188014101057579	0.000745990302126072	0.00476598989610142	0.00147105852254557	0	0.00533147890588781
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Mucilaginibacter|Unclassified  Mucilaginibacter	0.0108316733067729	0	0.00884061631725183	0.0142517814726841	0.00348027842227378	0.0047636496885306	0.00395083406496927	0.00173482032218092	0.00365892459433662	0.00799059929494712	0	0	0.00377358490566038	0.00445310325633176	0
Bacteria|Nitrospirae|Nitrospira|Nitrospirales|Nitrospiraceae|Nitrospira|Unclassified  Nitrospira	0.00261454183266932	0	0	0	0	0	0	0.000346964064436183	0.000318167356029271	0.00282021151586369	0	0.00181107616051854	0.00185481291973137	0.00222655162816588	0
Bacteria|Nitrospirae|Nitrospira|Nitrospirales|Nitrospiraceae|Nitrospira|Nitrospira calida	0.00199203187250996	0	0	0	0	0	0	0	0	0.000705052878965922	0	0	0	0	0
Bacteria|Acidobacteria|Solibacteres|Solibacterales|OPB3|Unclassified OPB3|Unclassified OPB3	0.00684760956175299	0	0	0	0	0	0	0	0	0	0	0	0.000255836264790534	0.00222655162816588	0
Bacteria|Acidobacteria|Acidobacteriia|Acidobacteriales|Acidobacteriaceae|Acidopila|Acidopila rosea	0	0.00120937263794407	0	0	0	0	0	0	0.000477251034043907	0	0	0	0	0	0
Bacteria|Acidobacteria|Acidobacteriia|Acidobacteriales|Acidobacteriaceae|Terriglobus|Terriglobus saanensis	0	0	0	0	0	0	0	0	0	0	0	0	0.00191877198592901	0	0
